,Unnamed: 0,TOWN,TOWNNO,TRACT,LON,LAT,MEDV,CMEDV,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,Clusters
450,287,Walpole,53,4111,-71.2368429333333,42.145910866666654,23.2,23.2,0.03871,52.5,5.32,0,0.405,6.209,31.3,7.3172,6,293,16.6,396.9,7.14,0
451,289,Walpole,53,4113,-71.25934293333333,42.14991086666666,24.8,24.8,0.04297,52.5,5.32,0,0.405,6.565,22.9,7.3172,6,293,16.6,371.72,9.51,0
452,205,Waltham,38,3681,-71.24276584545453,42.39295792727272,22.6,22.6,0.13642,0.0,10.59,0,0.489,5.891,22.3,3.9454,4,277,18.6,396.9,10.87,0
453,206,Waltham,38,3682,-71.24526584545455,42.37925792727272,24.4,24.4,0.22969,0.0,10.59,0,0.489,6.3260000000000005,52.5,4.3549,4,277,18.6,394.87,10.97,2
454,207,Waltham,38,3683,-71.24426584545455,42.37525792727271,22.5,22.5,0.25199,0.0,10.59,0,0.489,5.7829999999999995,72.7,4.3549,4,277,18.6,389.43,18.06,2
455,210,Waltham,38,3686,-71.24556584545455,42.37045792727272,21.7,21.7,0.17446,0.0,10.59,1,0.489,5.96,92.1,3.8771,4,277,18.6,393.25,17.27,2
456,211,Waltham,38,3687,-71.23826584545453,42.37015792727272,19.3,19.3,0.37578,0.0,10.59,1,0.489,5.404,88.6,3.665,4,277,18.6,395.24,23.98,1
457,208,Waltham,38,3684,-71.23876584545455,42.366157927272724,24.4,24.4,0.13587,0.0,10.59,1,0.489,6.064,59.1,4.2392,4,277,18.6,381.32,14.66,2
458,213,Waltham,38,3689,-71.23326584545455,42.37005792727272,28.1,28.1,0.14052,0.0,10.59,0,0.489,6.375,32.3,3.9454,4,277,18.6,385.81,9.38,0
459,215,Waltham,38,3691,-71.22876584545453,42.37345792727272,25.0,25.0,0.19802,0.0,10.59,0,0.489,6.182,42.4,3.9454,4,277,18.6,393.63,9.47,0
460,214,Waltham,38,3690,-71.23276584545455,42.38395792727272,23.7,23.7,0.28955,0.0,10.59,0,0.489,5.412000000000001,9.8,3.5875,4,277,18.6,348.93,29.55,2
461,209,Waltham,38,3685,-71.22226584545453,42.38345792727272,20.0,20.0,0.43571000000000004,0.0,10.59,1,0.489,5.343999999999999,100.0,3.875,4,277,18.6,396.9,23.09,1
462,212,Waltham,38,3688,-71.21976584545453,42.37615792727272,22.4,22.4,0.21719000000000002,0.0,10.59,1,0.489,5.807,53.8,3.6526,4,277,18.6,390.94,16.03,2
463,219,Watertown,39,3704,-75.92213149999998,43.9760338,23.0,23.0,0.11425,0.0,13.89,1,0.55,6.372999999999999,92.4,3.3633,5,276,16.4,393.74,10.5,2
464,218,Watertown,39,3703,-75.91053149999998,43.9765338,21.5,21.5,0.11069000000000001,0.0,13.89,1,0.55,5.9510000000000005,93.8,2.8893,5,276,16.4,396.9,17.92,2
465,217,Watertown,39,3702,-75.89883149999999,43.9750338,28.7,28.7,0.07013,0.0,13.89,0,0.55,6.642,85.1,3.4211,5,276,16.4,392.78,9.69,2
466,216,Watertown,39,3701,-75.91153149999998,43.9715338,23.3,23.3,0.0456,0.0,13.89,1,0.55,5.888,56.0,3.1121,5,276,16.4,392.8,13.51,2
467,201,Wayland,36,3661,-71.3636984,42.35134530000001,24.1,24.1,0.03445,82.5,2.03,0,0.415,6.162000000000001,38.4,6.27,2,348,14.7,393.77,7.43,0
468,202,Wayland,36,3662,-71.35919840000001,42.373845300000006,42.3,42.3,0.021769999999999998,82.5,2.03,0,0.415,7.61,15.7,6.27,2,348,14.7,395.38,3.11,0
469,281,Wellesley,48,4043,-71.2712627,42.301472,35.4,35.4,0.03705,20.0,3.33,0,0.4429,6.968,37.2,5.2447,5,216,14.9,392.23,4.59,0
470,280,Wellesley,48,4042,-71.2892627,42.300472,45.4,45.4,0.03578,20.0,3.33,0,0.4429,7.82,64.5,4.6947,5,216,14.9,387.31,3.76,0
471,279,Wellesley,48,4041,-71.3082627,42.298272,35.1,35.1,0.21038,20.0,3.33,0,0.4429,6.812,32.2,4.1007,5,216,14.9,396.9,4.85,0
472,282,Wellesley,48,4044,-71.30076269999998,42.286972,46.0,46.0,0.06129,20.0,3.33,1,0.4429,7.645,49.7,5.2119,5,216,14.9,377.07,3.01,0
473,57,Wenham,12,2161,-70.89116120000001,42.604261,31.6,31.6,0.01432,100.0,1.32,0,0.41100000000000003,6.816,40.5,8.3248,5,256,15.1,392.9,3.95,0
474,204,Weston,37,3672,-80.3997748,26.113465399999995,50.0,50.0,0.02009,95.0,2.68,0,0.4161,8.033999999999999,31.9,5.118,4,224,14.7,390.55,2.88,0
475,203,Weston,37,3671,-80.3997748,26.0872654,48.5,48.5,0.0351,95.0,2.68,0,0.4161,7.853,33.2,5.118,4,224,14.7,392.78,3.81,0
476,292,Westwood,54,4123,-118.45784973333332,34.05533493333334,27.9,27.9,0.03615,80.0,4.95,0,0.41100000000000003,6.63,23.4,5.1167,4,245,19.2,396.9,4.7,0
477,290,Westwood,54,4121,-118.45234973333334,34.07263493333334,28.5,28.5,0.035019999999999996,80.0,4.95,0,0.41100000000000003,6.861000000000001,27.9,5.1167,4,245,19.2,396.9,3.33,0
478,291,Westwood,54,4122,-118.42634973333334,34.06253493333334,37.3,37.3,0.07886,80.0,4.95,0,0.41100000000000003,7.148,27.7,5.1167,4,245,19.2,396.9,3.56,0
479,337,Weymouth,63,4225,-70.9522231,42.192297399999994,18.5,18.5,0.030410000000000003,0.0,5.19,0,0.515,5.895,59.6,5.615,5,224,20.2,394.81,10.56,2
480,339,Weymouth,63,4227,-70.93772309999999,42.193797399999994,19.0,19.0,0.054970000000000005,0.0,5.19,0,0.515,5.985,45.4,4.8122,5,224,20.2,396.9,9.74,0
481,335,Weymouth,63,4223,-70.9427231,42.20779739999999,21.1,21.1,0.03961,0.0,5.19,0,0.515,6.037000000000001,34.5,5.9853,5,224,20.2,396.9,8.01,0
482,340,Weymouth,63,4228,-70.9487231,42.22079739999999,18.7,18.7,0.06151,0.0,5.19,0,0.515,5.968,58.5,4.8122,5,224,20.2,396.9,9.29,0
483,336,Weymouth,63,4224,-70.9329231,42.21979739999999,19.5,19.5,0.03427,0.0,5.19,0,0.515,5.869,46.3,5.2311,5,224,20.2,396.9,9.8,0
484,338,Weymouth,63,4226,-70.93602309999999,42.23019739999999,20.6,20.6,0.03306,0.0,5.19,0,0.515,6.059,37.3,4.8122,5,224,20.2,396.14,8.51,0
485,334,Weymouth,63,4222,-70.9402231,42.23679739999999,20.7,20.7,0.037380000000000004,0.0,5.19,0,0.515,6.31,38.5,6.4584,5,224,20.2,389.4,6.75,0
486,333,Weymouth,63,4221,-70.93772309999999,42.24309739999999,22.2,22.2,0.05083,0.0,5.19,0,0.515,6.316,38.1,6.4584,5,224,20.2,389.71,5.68,0
487,69,Wilmington,16,3313,-75.53539090000001,39.74645500000001,20.9,20.9,0.12816,12.5,6.07,0,0.409,5.885,33.0,6.497999999999999,4,345,18.9,396.9,8.79,0
488,68,Wilmington,16,3312,-75.55339090000001,39.75025500000001,17.4,17.4,0.13554000000000002,12.5,6.07,0,0.409,5.593999999999999,36.8,6.497999999999999,4,345,18.9,396.9,13.09,0
489,67,Wilmington,16,3311,-75.55639090000001,39.73725500000001,22.0,22.0,0.05789,12.5,6.07,0,0.409,5.877999999999999,21.4,6.497999999999999,4,345,18.9,396.21,8.1,0
490,97,Winchester,23,3383,-78.1536941,39.1905597,38.7,38.7,0.12082999999999999,0.0,2.89,0,0.445,8.068999999999999,76.0,3.4952,2,276,18.0,396.9,4.21,0
491,98,Winchester,23,3384,-78.1626941,39.1905597,43.8,43.8,0.08187,0.0,2.89,0,0.445,7.82,36.9,3.4952,2,276,18.0,393.53,3.57,0
492,96,Winchester,23,3382,-78.1666941,39.1845597,21.4,21.4,0.11504,0.0,2.89,0,0.445,6.162999999999999,69.6,3.4952,2,276,18.0,391.83,11.34,0
493,95,Winchester,23,3381,-78.17589410000002,39.1815597,28.4,28.4,0.12204000000000001,0.0,2.89,0,0.445,6.625,57.8,3.4952,2,276,18.0,357.98,6.65,0
494,99,Winchester,23,3385,-78.1576941,39.1810597,33.2,33.2,0.0686,0.0,2.89,0,0.445,7.416,62.5,3.4952,2,276,18.0,396.9,6.19,0
495,501,Winthrop,91,1801,-120.1838356,48.483183200000006,22.4,22.4,0.06262999999999999,0.0,11.93,0,0.573,6.593,69.1,2.4786,1,273,21.0,391.99,9.67,2
496,502,Winthrop,91,1802,-120.18883559999999,48.4794832,20.6,20.6,0.04527,0.0,11.93,0,0.573,6.12,76.7,2.2875,1,273,21.0,396.9,9.08,2
497,503,Winthrop,91,1803,-120.19263559999999,48.4779832,23.9,23.9,0.06076,0.0,11.93,0,0.573,6.976,91.0,2.1675,1,273,21.0,396.9,5.64,2
498,504,Winthrop,91,1804,-120.18533559999999,48.47598320000001,22.0,22.0,0.10959,0.0,11.93,0,0.573,6.794,89.3,2.3889,1,273,21.0,393.45,6.48,2
499,505,Winthrop,91,1805,-120.18033559999999,48.47298320000001,11.9,19.0,0.04741,0.0,11.93,0,0.573,6.03,80.8,2.505,1,273,21.0,396.9,7.88,2
500,77,Woburn,18,3334,-71.1697765,42.47667846666667,20.8,20.8,0.08707000000000001,0.0,12.83,0,0.43700000000000006,6.14,45.8,4.0905,5,398,18.7,386.96,10.27,2
501,76,Woburn,18,3333,-71.15927649999998,42.47517846666667,20.0,20.0,0.10153,0.0,12.83,0,0.43700000000000006,6.279,74.5,4.0522,5,398,18.7,373.66,11.97,2
502,78,Woburn,18,3335,-71.1492765,42.471178466666665,21.2,21.2,0.05646,0.0,12.83,0,0.43700000000000006,6.232,53.7,5.0141,5,398,18.7,386.4,12.34,2
503,74,Woburn,18,3331,-71.13527649999997,42.477178466666665,24.1,24.1,0.07896,0.0,12.83,0,0.43700000000000006,6.273,6.0,4.2515,5,398,18.7,394.92,6.78,0
504,75,Woburn,18,3332,-71.1497765,42.48267846666667,21.4,21.4,0.09512000000000001,0.0,12.83,0,0.43700000000000006,6.2860000000000005,45.0,4.5026,5,398,18.7,383.23,8.94,2
505,79,Woburn,18,3336,-71.15027649999998,42.49267846666667,20.3,20.3,0.08387,0.0,12.83,0,0.43700000000000006,5.874,36.6,4.5026,5,398,18.7,396.06,9.1,2
